zip,primary_city,acceptable_cities,state,county,latitude,longitude
02180,Stoneham,,MA,Middlesex County,42.47,-71.09
02184,Braintree,,MA,Norfolk County,42.2,-71
02186,Milton,,MA,Norfolk County,42.24,-71.08
02188,Weymouth,,MA,Norfolk County,42.2,-70.94
02189,East Weymouth,Weymouth,MA,Norfolk County,42.2,-70.94
02190,South Weymouth,"S Weymouth, Weymouth",MA,Norfolk County,42.2,-70.94
02191,North Weymouth,"N Weymouth, Weymouth",MA,Norfolk County,42.2,-70.94
02199,Boston,,MA,Suffolk County,42.35,-71.06
02203,Boston,,MA,Suffolk County,42.35,-71.06
02210,Boston,,MA,Suffolk County,42.35,-71.06
02215,Boston,,MA,Suffolk County,42.35,-71.06
02222,Boston,,MA,Suffolk County,42.35,-71.06
02283,Boston,,MA,Suffolk County,42.35,-71.06
02284,Boston,,MA,Suffolk County,42.35,-71.06
02301,Brockton,,MA,Plymouth County,42.08,-71.02
02302,Brockton,,MA,Plymouth County,42.08,-71.02
02322,Avon,,MA,Norfolk County,42.11,-71.03
02324,Bridgewater,,MA,Plymouth County,41.98,-70.97
02330,Carver,,MA,Plymouth County,41.88,-70.76
02332,Duxbury,,MA,Plymouth County,42.04,-70.67
02333,East Bridgewater,"E Bridgewater, E Bridgewtr",MA,Plymouth County,42.03,-70.95
02338,Halifax,,MA,Plymouth County,41.98,-70.86
02339,Hanover,,MA,Plymouth County,42.11,-70.81
02341,Hanson,,MA,Plymouth County,42.06,-70.85
02343,Holbrook,,MA,Norfolk County,42.14,-71
02346,Middleboro,,MA,Plymouth County,41.86,-70.9
02347,Lakeville,,MA,Plymouth County,41.85,-70.95
02351,Abington,,MA,Plymouth County,42.11,-70.95
02356,North Easton,,MA,Bristol County,42.05,-71.1
02359,Pembroke,,MA,Plymouth County,42.06,-70.8
02360,Plymouth,,MA,Plymouth County,41.95,-70.66
02364,Kingston,,MA,Plymouth County,41.99,-70.71
02367,Plympton,,MA,Plymouth County,41.95,-70.81
02368,Randolph,,MA,Norfolk County,42.17,-71.05
02370,Rockland,,MA,Plymouth County,42.13,-70.91
02375,South Easton,,MA,Bristol County,42.03,-71.1
02379,West Bridgewater,W Bridgewater,MA,Plymouth County,42.01,-71
02382,Whitman,,MA,Plymouth County,42.08,-70.93
02420,Lexington,,MA,Middlesex County,42.44,-71.23
02421,Lexington,,MA,Middlesex County,42.44,-71.23
02445,Brookline,,MA,Norfolk County,42.32,-71.14
02446,Brookline,,MA,Norfolk County,42.32,-71.14
02451,Waltham,North Waltham,MA,Middlesex County,42.38,-71.24
02452,Waltham,North Waltham,MA,Middlesex County,42.38,-71.24
02453,Waltham,South Waltham,MA,Middlesex County,42.38,-71.24
02458,Newton,Newtonville,MA,Middlesex County,42.33,-71.2
02459,Newton Center,"Newton, Newton Centre",MA,Middlesex County,42.31,-71.19
02460,Newtonville,Newton,MA,Middlesex County,42.35,-71.2
02461,Newton Highlands,"Newton, Newton Hlds",MA,Middlesex County,42.31,-71.2
02462,Newton Lower Falls,"Newton, Newton L F, Newtonville",MA,Middlesex County,42.33,-71.25
02464,Newton Upper Falls,"Newton, Newton U F",MA,Middlesex County,42.31,-71.22
02465,West Newton,Newton,MA,Middlesex County,42.35,-71.22
02466,Auburndale,,MA,Middlesex County,42.34,-71.24
02467,Chestnut Hill,"Boston Clg, Boston College",MA,Norfolk County,42.31,-71.16
02468,Waban,,MA,Middlesex County,42.32,-71.23
02472,Watertown,"E Watertown, East Watertown",MA,Middlesex County,42.36,-71.17
02474,Arlington,"E Arlington, East Arlington",MA,Middlesex County,42.41,-71.16
02476,Arlington,,MA,Middlesex County,42.41,-71.16
02478,Belmont,,MA,Middlesex County,42.39,-71.18
02481,Wellesley Hills,"Wellesley, Wellesley Hls",MA,Norfolk County,42.31,-71.27
02482,Wellesley,,MA,Norfolk County,42.3,-71.28
02492,Needham,,MA,Norfolk County,42.28,-71.24
02493,Weston,,MA,Middlesex County,42.36,-71.26
02494,Needham Heights,"Needham, Needham Hgts",MA,Norfolk County,42.28,-71.24
02532,Buzzards Bay,Bourne,MA,Barnstable County,41.75,-70.61
02535,Chilmark,"Aquinnah, Gay Head",MA,Dukes County,41.34,-70.74
02536,East Falmouth,"E Falmouth, Ea Falmouth, Hatchville, Teaticket, Waquoit",MA,Barnstable County,41.56,-70.55
02537,East Sandwich,E Sandwich,MA,Barnstable County,41.73,-70.43
02538,East Wareham,E Wareham,MA,Plymouth County,41.77,-70.64
02539,Edgartown,,MA,Dukes County,41.38,-70.53
02540,Falmouth,,MA,Barnstable County,41.56,-70.62
02542,Buzzards Bay,Otis Angb,MA,Barnstable County,41.75,-70.61
02543,Woods Hole,Falmouth,MA,Barnstable County,41.52,-70.66
02554,Nantucket,,MA,Nantucket County,41.27,-70.1
02556,North Falmouth,N Falmouth,MA,Barnstable County,41.64,-70.63
02557,Oak Bluffs,,MA,Dukes County,41.45,-70.56
02559,Pocasset,,MA,Barnstable County,41.69,-70.63
02562,Sagamore Beach,Sagamore Bch,MA,Barnstable County,41.79,-70.53
02563,Sandwich,,MA,Barnstable County,41.75,-70.49
02568,Vineyard Haven,Vineyard Hvn,MA,Dukes County,41.45,-70.6
02571,Wareham,,MA,Plymouth County,41.76,-70.71
02576,West Wareham,,MA,Plymouth County,41.78,-70.75
02601,Hyannis,,MA,Barnstable County,41.65,-70.29
02630,Barnstable,,MA,Barnstable County,41.7,-70.3
02631,Brewster,,MA,Barnstable County,41.76,-70.08
02632,Centerville,,MA,Barnstable County,41.66,-70.34
02633,Chatham,,MA,Barnstable County,41.67,-69.96
02635,Cotuit,,MA,Barnstable County,41.62,-70.44
02636,Centerville,,MA,Barnstable County,41.64,-70.34
02638,Dennis,,MA,Barnstable County,41.73,-70.2
02639,Dennis Port,Dennisport,MA,Barnstable County,41.66,-70.13
02642,Eastham,,MA,Barnstable County,41.83,-69.96
02644,Forestdale,,MA,Barnstable County,41.68,-70.5
02645,Harwich,"E Harwich, East Harwich",MA,Barnstable County,41.69,-70.07
02646,Harwich Port,,MA,Barnstable County,41.66,-70.06
02648,Marstons Mills,Marstons Mls,MA,Barnstable County,41.67,-70.4
02649,Mashpee,,MA,Barnstable County,41.65,-70.48
02650,North Chatham,,MA,Barnstable County,41.7,-69.95
02653,Orleans,,MA,Barnstable County,41.79,-70
02655,Osterville,,MA,Barnstable County,41.62,-70.38
02657,Provincetown,,MA,Barnstable County,42.06,-70.2
02659,South Chatham,,MA,Barnstable County,41.68,-70.02
02660,South Dennis,,MA,Barnstable County,41.7,-70.15
02664,South Yarmouth,"Bass River, S Yarmouth",MA,Barnstable County,41.67,-70.2
02667,Wellfleet,,MA,Barnstable County,41.93,-70.03
02668,West Barnstable,W Barnstble,MA,Barnstable County,41.7,-70.37
02670,West Dennis,,MA,Barnstable County,41.66,-70.16
02671,West Harwich,,MA,Barnstable County,41.67,-70.11
02673,West Yarmouth,W Yarmouth,MA,Barnstable County,41.65,-70.24
02675,Yarmouth Port,,MA,Barnstable County,41.7,-70.22
02702,Assonet,,MA,Bristol County,41.78,-71.06
02703,Attleboro,"S Attleboro, South Attleboro",MA,Bristol County,41.93,-71.29
02715,Dighton,,MA,Bristol County,41.81,-71.11
02717,East Freetown,,MA,Bristol County,41.75,-70.97
02718,East Taunton,,MA,Bristol County,41.87,-71.01
02719,Fairhaven,,MA,Bristol County,41.63,-70.9
02720,Fall River,,MA,Bristol County,41.71,-71.1
02721,Fall River,,MA,Bristol County,41.71,-71.1
02723,Fall River,,MA,Bristol County,41.71,-71.1
02724,Fall River,,MA,Bristol County,41.71,-71.1
02725,Somerset,,MA,Bristol County,41.73,-71.15
02726,Somerset,,MA,Bristol County,41.73,-71.15
02738,Marion,,MA,Plymouth County,41.7,-70.76
02739,Mattapoisett,,MA,Plymouth County,41.66,-70.8
02740,New Bedford,,MA,Bristol County,41.66,-70.93
02743,Acushnet,New Bedford,MA,Bristol County,41.68,-70.9
02744,New Bedford,,MA,Bristol County,41.66,-70.93
02745,New Bedford,Acushnet,MA,Bristol County,41.66,-70.93
02746,New Bedford,,MA,Bristol County,41.66,-70.93
02747,North Dartmouth,"Dartmouth, N Dartmouth",MA,Bristol County,41.64,-71
02748,South Dartmouth,"Dartmouth, Nonquitt, S Dartmouth",MA,Bristol County,41.55,-70.98
02760,North Attleboro,N Attleboro,MA,Bristol County,41.97,-71.33
02762,Plainville,,MA,Norfolk County,42,-71.33
02763,Attleboro Falls,"Attleboro Fls, N Attleboro, North Attleboro",MA,Bristol County,41.97,-71.3
02764,North Dighton,N Dighton,MA,Bristol County,41.85,-71.15
02766,Norton,,MA,Bristol County,41.96,-71.18
02767,Raynham,,MA,Bristol County,41.93,-71.04
02769,Rehoboth,,MA,Bristol County,41.83,-71.26
02770,Rochester,,MA,Plymouth County,41.73,-70.81
02771,Seekonk,,MA,Bristol County,41.81,-71.33
02777,Swansea,,MA,Bristol County,41.75,-71.18
02779,Berkley,,MA,Bristol County,41.85,-71.08
02780,Taunton,,MA,Bristol County,41.9,-71.09
02790,Westport,,MA,Bristol County,41.66,-71.1
02804,Ashaway,,RI,Washington County,41.42,-71.78
02806,Barrington,,RI,Bristol County,41.73,-71.31
02808,Bradford,,RI,Washington County,41.39,-71.75
02809,Bristol,,RI,Bristol County,41.67,-71.27
02812,Carolina,Richmond,RI,Washington County,41.47,-71.64
02813,Charlestown,,RI,Washington County,41.38,-71.65
02814,Chepachet,,RI,Providence County,41.91,-71.7
02815,Clayville,,RI,Providence County,41.77,-71.66
02816,Coventry,,RI,Kent County,41.68,-71.66
02817,West Greenwich,W Greenwich,RI,Kent County,41.63,-71.65
02818,East Greenwich,E Greenwich,RI,Kent County,41.63,-71.5
02822,Exeter,Escoheag,RI,Washington County,41.56,-71.68
02825,Foster,,RI,Providence County,41.85,-71.76
02827,Greene,Coventry,RI,Kent County,41.69,-71.74
02828,Greenville,,RI,Providence County,41.87,-71.55
02830,Harrisville,Burrillville,RI,Providence County,41.96,-71.67
02831,Hope,,RI,Providence County,41.75,-71.56
02832,Hope Valley,Richmond,RI,Washington County,41.51,-71.72
02833,Hopkinton,,RI,Washington County,41.45,-71.78
02835,Jamestown,,RI,Newport County,41.48,-71.36
02836,Kenyon,Richmond,RI,Washington County,41.48,-71.68
02837,Little Compton,L Compton,RI,Newport County,41.5,-71.16
02838,Manville,,RI,Providence County,41.96,-71.47
02839,Mapleville,,RI,Providence County,41.97,-71.69
02840,Newport,,RI,Newport County,41.47,-71.3
02841,Newport,,RI,Newport County,41.52,-71.3
02842,Middletown,,RI,Newport County,41.51,-71.27
02852,North Kingstown,N Kingstown,RI,Washington County,41.55,-71.46
02854,North Kingstown,N Kingstown,RI,Washington County,41.59,-71.45
02857,North Scituate,"N Scituate, Scituate",RI,Providence County,41.83,-71.63
02858,Oakland,,RI,Providence County,41.96,-71.64
02859,Pascoag,,RI,Providence County,41.95,-71.7
02860,Pawtucket,,RI,Providence County,41.87,-71.37
02861,Pawtucket,,RI,Providence County,41.87,-71.37
02863,Central Falls,,RI,Providence County,41.88,-71.39
02864,Cumberland,,RI,Providence County,41.94,-71.41
02865,Lincoln,,RI,Providence County,41.91,-71.45
02871,Portsmouth,,RI,Newport County,41.6,-71.25
02874,Saunderstown,,RI,Washington County,41.51,-71.44
02875,Shannock,Richmond,RI,Washington County,41.46,-71.67
02876,Slatersville,,RI,Providence County,41.97,-71.55
02877,Slocum,,RI,Washington County,41.52,-71.54
02878,Tiverton,,RI,Newport County,41.65,-71.2
02879,Wakefield,"Narragansett, Peace Dale, S Kingstown, South Kingstown",RI,Washington County,41.45,-71.51
02881,Kingston,,RI,Washington County,41.47,-71.52
02882,Narragansett,Point Judith,RI,Washington County,41.39,-71.48
02885,Warren,,RI,Bristol County,41.71,-71.26
02886,Warwick,,RI,Kent County,41.7,-71.42
02888,Warwick,,RI,Kent County,41.7,-71.42
02889,Warwick,,RI,Kent County,41.7,-71.42
02891,Westerly,,RI,Washington County,41.37,-71.81
02892,West Kingston,Richmond,RI,Washington County,41.5,-71.59
02893,West Warwick,,RI,Kent County,41.69,-71.51
02894,Wood River Junction,Wood River Jt,RI,Washington County,41.45,-71.7
02895,Woonsocket,,RI,Providence County,41.99,-71.5
02896,North Smithfield,N Smithfield,RI,Providence County,41.95,-71.55
02898,Wyoming,Richmond,RI,Washington County,41.52,-71.67
02903,Providence,,RI,Providence County,41.82,-71.41
02904,Providence,"N Providence, North Providence",RI,Providence County,41.82,-71.41
02905,Providence,Cranston,RI,Providence County,41.82,-71.41
02906,Providence,,RI,Providence County,41.82,-71.41
02907,Providence,Cranston,RI,Providence County,41.82,-71.41
02908,Providence,"N Providence, North Providence",RI,Providence County,41.82,-71.41
02909,Providence,,RI,Providence County,41.82,-71.41
02910,Cranston,Providence,RI,Providence County,41.76,-71.48
02911,North Providence,"N Providence, Providence",RI,Providence County,41.86,-71.45
02914,East Providence,E Providence,RI,Providence County,41.8,-71.35
02915,Riverside,,RI,Providence County,41.77,-71.35
02916,Rumford,,RI,Providence County,41.84,-71.35
02917,Smithfield,,RI,Providence County,41.9,-71.53
02919,Johnston,Providence,RI,Providence County,41.81,-71.46
02920,Cranston,,RI,Providence County,41.76,-71.48
02921,Cranston,,RI,Providence County,41.76,-71.48
03031,Amherst,,NH,Hillsborough County,42.86,-71.61
03032,Auburn,,NH,Rockingham County,43,-71.34
03033,Brookline,,NH,Hillsborough County,42.73,-71.66
03034,Candia,,NH,Rockingham County,43.07,-71.27
03036,Chester,,NH,Rockingham County,42.95,-71.25
03037,Deerfield,,NH,Rockingham County,43.14,-71.21
03038,Derry,Londonderry,NH,Rockingham County,42.89,-71.28
03042,Epping,,NH,Rockingham County,43.03,-71.07
03043,Francestown,,NH,Hillsborough County,42.98,-71.8
03044,Fremont,,NH,Rockingham County,42.99,-71.14
03045,Goffstown,,NH,Hillsborough County,43.01,-71.6
03046,Dunbarton,,NH,Merrimack County,43.1,-71.59
03047,Greenfield,,NH,Hillsborough County,42.95,-71.85
03048,Greenville,Mason,NH,Hillsborough County,42.76,-71.79
03049,Hollis,,NH,Hillsborough County,42.73,-71.58
03051,Hudson,,NH,Hillsborough County,42.76,-71.43
03052,Litchfield,,NH,Hillsborough County,42.83,-71.46
03053,Londonderry,,NH,Rockingham County,42.85,-71.36
03054,Merrimack,,NH,Hillsborough County,42.86,-71.48
03055,Milford,,NH,Hillsborough County,42.83,-71.66
03057,Mont Vernon,,NH,Hillsborough County,42.9,-71.66
03060,Nashua,,NH,Hillsborough County,42.74,-71.49
03062,Nashua,,NH,Hillsborough County,42.74,-71.49
03063,Nashua,,NH,Hillsborough County,42.74,-71.49
03064,Nashua,,NH,Hillsborough County,42.74,-71.49
03070,New Boston,,NH,Hillsborough County,42.96,-71.68
03071,New Ipswich,,NH,Hillsborough County,42.75,-71.85
03076,Pelham,,NH,Hillsborough County,42.73,-71.31
03077,Raymond,,NH,Rockingham County,43.03,-71.17
03079,Salem,,NH,Rockingham County,42.78,-71.2
03082,Lyndeborough,,NH,Hillsborough County,42.9,-71.75
03084,Temple,,NH,Hillsborough County,42.81,-71.83
03086,Wilton,,NH,Hillsborough County,42.84,-71.73
03087,Windham,,NH,Rockingham County,42.8,-71.3
03101,Manchester,,NH,Hillsborough County,42.99,-71.45
03102,Manchester,,NH,Hillsborough County,42.99,-71.45
03103,Manchester,,NH,Hillsborough County,42.99,-71.45
03104,Manchester,,NH,Hillsborough County,42.99,-71.45
03106,Hooksett,Manchester,NH,Merrimack County,43.09,-71.45
03109,Manchester,,NH,Hillsborough County,42.99,-71.45
03110,Bedford,,NH,Hillsborough County,42.95,-71.5
03216,Andover,,NH,Merrimack County,43.43,-71.82
03217,Ashland,,NH,Grafton County,43.69,-71.63
03218,Barnstead,,NH,Belknap County,43.33,-71.29
03220,Belmont,,NH,Belknap County,43.44,-71.47
03221,Bradford,,NH,Merrimack County,43.27,-71.96
03222,Bristol,Alexandria,NH,Grafton County,43.6,-71.74
03223,Campton,"Ellsworth, Thornton",NH,Grafton County,43.86,-71.63
03224,Canterbury,,NH,Merrimack County,43.33,-71.56
03225,Center Barnstead,Ctr Barnstead,NH,Belknap County,43.33,-71.23
03226,Center Harbor,,NH,Belknap County,43.7,-71.22
03227,Center Sandwich,"Ctr Sandwich, Sandwich",NH,Carroll County,43.83,-71.47
03229,Contoocook,Hopkinton,NH,Merrimack County,43.22,-71.71
03230,Danbury,,NH,Merrimack County,43.52,-71.86
03233,Elkins,,NH,Merrimack County,43.4,-71.94
03234,Epsom,,NH,Merrimack County,43.22,-71.33
03235,Franklin,,NH,Merrimack County,43.45,-71.66
03237,Gilmanton,,NH,Belknap County,43.42,-71.41
03240,Grafton,,NH,Grafton County,43.55,-71.94
03241,Hebron,East Hebron,NH,Grafton County,43.69,-71.8
03242,Henniker,,NH,Merrimack County,43.17,-71.81
03243,Hill,,NH,Merrimack County,43.52,-71.7
03244,Hillsborough,"Deering, Hillsboro, Windsor",NH,Hillsborough County,43.12,-71.92
03245,Holderness,,NH,Grafton County,43.73,-71.58
03246,Laconia,,NH,Belknap County,43.56,-71.48
03249,Gilford,,NH,Belknap County,43.53,-71.38
03251,Lincoln,,NH,Grafton County,44.04,-71.67
03253,Meredith,,NH,Belknap County,43.65,-71.5
03254,Moultonborough,Moultonboro,NH,Carroll County,43.75,-71.39
03255,Newbury,Mount Sunapee,NH,Merrimack County,43.32,-72.03
03256,New Hampton,,NH,Belknap County,43.6,-71.65
03257,New London,,NH,Merrimack County,43.41,-71.98
03258,Chichester,,NH,Merrimack County,43.25,-71.39
03259,North Sandwich,N Sandwich,NH,Carroll County,43.86,-71.38
03261,Northwood,,NH,Rockingham County,43.19,-71.15
03262,North Woodstock,N Woodstock,NH,Grafton County,44.01,-71.73
03263,Pittsfield,,NH,Merrimack County,43.3,-71.33
03264,Plymouth,,NH,Grafton County,43.73,-71.69
03266,Rumney,Dorchester,NH,Grafton County,43.8,-71.81
03268,Salisbury,,NH,Merrimack County,43.38,-71.71
03269,Sanbornton,,NH,Belknap County,43.48,-71.58
03275,Suncook,"Allenstown, Pembroke",NH,Merrimack County,43.13,-71.45
03276,Tilton,Northfield,NH,Belknap County,43.44,-71.58
03278,Warner,,NH,Merrimack County,43.28,-71.81
03279,Warren,,NH,Grafton County,43.92,-71.89
03280,Washington,,NH,Sullivan County,43.17,-72.09
03281,Weare,,NH,Hillsborough County,43.1,-71.73
03282,Wentworth,,NH,Grafton County,43.87,-71.91
03284,Springfield,,NH,Sullivan County,43.49,-72.03
03285,Thornton,,NH,Grafton County,43.93,-71.62
03287,Wilmot,,NH,Merrimack County,43.45,-71.91
03290,Nottingham,,NH,Rockingham County,43.11,-71.1
03291,West Nottingham,W Nottingham,NH,Rockingham County,43.13,-71.12
03301,Concord,,NH,Merrimack County,43.23,-71.56
03303,Concord,"Boscawen, Penacook, Webster",NH,Merrimack County,43.23,-71.56
03304,Bow,,NH,Merrimack County,43.13,-71.54
03307,Loudon,,NH,Merrimack County,43.28,-71.46
03431,Keene,"North Swanzey, Roxbury, Surry",NH,Cheshire County,42.95,-72.29
03440,Antrim,,NH,Hillsborough County,43.03,-71.94
03441,Ashuelot,,NH,Cheshire County,42.81,-72.44
03442,Bennington,,NH,Hillsborough County,43,-71.93
03443,Chesterfield,,NH,Cheshire County,42.88,-72.46
03444,Dublin,,NH,Cheshire County,42.91,-72.06
03445,Sullivan,,NH,Cheshire County,43.01,-72.21
03446,Swanzey,,NH,Cheshire County,42.86,-72.28
03447,Fitzwilliam,,NH,Cheshire County,42.78,-72.15
03448,Gilsum,,NH,Cheshire County,43.05,-72.26
03449,Hancock,,NH,Hillsborough County,42.96,-71.98
03450,Harrisville,,NH,Cheshire County,42.95,-72.1
03451,Hinsdale,,NH,Cheshire County,42.78,-72.48
03452,Jaffrey,,NH,Cheshire County,42.81,-72.02
03455,Marlborough,,NH,Cheshire County,42.9,-72.21
03456,Marlow,,NH,Cheshire County,43.11,-72.2
03457,Nelson,Munsonville,NH,Cheshire County,42.99,-72.12
03458,Peterborough,Sharon,NH,Hillsborough County,42.87,-71.96
03461,Rindge,,NH,Cheshire County,42.75,-72.01
03462,Spofford,,NH,Cheshire County,42.9,-72.4
03464,Stoddard,,NH,Cheshire County,43.08,-72.1
03465,Troy,,NH,Cheshire County,42.83,-72.18
03466,West Chesterfield,W Chesterfld,NH,Cheshire County,42.87,-72.51
03467,Westmoreland,,NH,Cheshire County,42.96,-72.45
03470,Winchester,Richmond,NH,Cheshire County,42.77,-72.38
03561,Littleton,,NH,Grafton County,44.31,-71.76
03570,Berlin,,NH,Coos County,44.48,-71.25
03574,Bethlehem,,NH,Grafton County,44.28,-71.68
03576,Colebrook,"Dixville, Stewartstown",NH,Coos County,44.89,-71.49
03579,Errol,"Wentworths Location, Wntwrths Lctn",NH,Coos County,44.78,-71.13
03580,Franconia,,NH,Grafton County,44.22,-71.74
03581,Gorham,Shelburne,NH,Coos County,44.39,-71.18
03582,Groveton,"Northumberland, Northumberlnd, Stark",NH,Coos County,44.59,-71.51
03583,Jefferson,,NH,Coos County,44.41,-71.47
03584,Lancaster,,NH,Coos County,44.48,-71.56
03585,Lisbon,"Landaff, Lyman",NH,Grafton County,44.21,-71.9
03586,Sugar Hill,,NH,Grafton County,44.23,-71.78
03588,Milan,Dummer,NH,Coos County,44.57,-71.18
03590,North Stratford,"N Stratford, Stratford",NH,Coos County,44.76,-71.58
03592,Pittsburg,Clarksville,NH,Coos County,45.05,-71.39
03593,Randolph,,NH,Coos County,44.37,-71.25
03598,Whitefield,"Carroll, Dalton",NH,Coos County,44.37,-71.61
03601,Acworth,,NH,Sullivan County,43.21,-72.29
03602,Alstead,Langdon,NH,Cheshire County,43.15,-72.36
03603,Charlestown,,NH,Sullivan County,43.23,-72.42
03605,Lempster,East Lempster,NH,Sullivan County,43.23,-72.21
03607,South Acworth,,NH,Sullivan County,43.18,-72.32
03608,Walpole,,NH,Cheshire County,43.08,-72.43
03609,North Walpole,,NH,Cheshire County,43.14,-72.44
03740,Bath,,NH,Grafton County,44.16,-71.96
03741,Canaan,Orange,NH,Grafton County,43.64,-72.01
03743,Claremont,,NH,Sullivan County,43.37,-72.33
03745,Cornish,,NH,Sullivan County,43.48,-72.32
03748,Enfield,,NH,Grafton County,43.64,-72.14
03750,Etna,,NH,Grafton County,43.71,-72.19
03752,Goshen,,NH,Sullivan County,43.3,-72.14
03753,Grantham,,NH,Sullivan County,43.48,-72.13
03755,Hanover,,NH,Grafton County,43.7,-72.27
03765,Haverhill,,NH,Grafton County,44.03,-72.06
03766,Lebanon,,NH,Grafton County,43.63,-72.25
03768,Lyme,,NH,Grafton County,43.8,-72.15
03770,Meriden,,NH,Sullivan County,43.52,-72.27
03771,Monroe,,NH,Grafton County,44.28,-72.01
03773,Newport,Croydon,NH,Sullivan County,43.37,-72.17
03774,North Haverhill,N Haverhill,NH,Grafton County,44.09,-71.99
03777,Orford,,NH,Grafton County,43.89,-72.06
03779,Piermont,,NH,Grafton County,43.96,-72.08
03780,Pike,,NH,Grafton County,44,-72
03781,Plainfield,,NH,Sullivan County,43.53,-72.35
